stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,8.36,12.97,0,0,14.56,0,0,0,30.93,1881.39
12hpf,46.81,6.54,0,0,0,0,0,0,19.22,344.9
14hpf,0,0,0,0,0,0,0,0,0,3771.37
16hpf,90.56,1.91,3.96,0,1.62,3.73,8.02,0,10.82,818.57
19hpf,5.84,0,0,0,0,0,0,0,2.91,7557.13
24hpf,39.06,1.1,2.1,6.82,5.74,0,0,0,20.7,1581.88
2dpf,76.54,1.42,8.02,7.26,13.8,44.09,2.95,1.48,4.24,3973.76
3dpf,21.64,11.13,0.62,0,0.42,9.81,0.34,0,0.79,467.61
5dpf,7.89,4.29,1.78,5.04,1,17.39,1.6,0.83,3.09,1566.47
10dpf,13.66,5.73,2.52,0,3.39,7.59,0,0,0.76,415.93
