stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,21.41,0,0,0,57.21,0
12hpf,2.01,5.61,0,0,2.01,0,0,0,8.44,0
14hpf,3.17,0,0,5.33,2.26,0,2.55,0,11.65,2.49
16hpf,0,2.1,0,0,1.96,5.5,1.62,0,8.21,16.55
19hpf,27.23,1.6,0,2.05,0,0,0,0,1.56,111.77
24hpf,8.28,3.69,0,4.23,3.43,1.97,1.9,0.86,5.8,35.77
2dpf,198.28,3.85,15.5,59.57,84.6,138.18,15.45,11.21,98.47,354.85
3dpf,384.76,31.51,29.61,62.93,118.66,769.93,22.23,0.53,71.14,1417.54
5dpf,184.43,43.37,49.61,241.28,59.83,954.34,112.96,93.99,127.98,3995.49
10dpf,434.46,58.55,44.58,63.06,30,423.52,33,0,61.59,426.73
