stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,4.36,0,1.88,0,4.68,1.16,0.55,107.87
3dpf,0.87,0,0.47,0,0.37,0,0,0
5dpf,0.65,0.3,0.69,0.82,1.41,0.44,0,0.42
10dpf,0,1.46,1.58,0,0.68,1.23,0,0
