stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,19.21,10.43,9.99,0,10.06,0,0,0,57.19,28.27
12hpf,16.89,0,0,0,0,0,0,3.93,13.91,11.75
14hpf,15.02,0,0,4.73,5.3,0,0,0,7.3,82.08
16hpf,5.68,1.7,1.7,1.63,11.75,2.27,0,0,20.25,11.44
19hpf,32.97,0,0,2.21,6.67,1.5,0,1.57,8.13,18.61
24hpf,7.41,1.25,2.71,1.88,0,1.77,5.63,0.82,11.85,8.06
2dpf,113.55,5.79,16.78,37.55,35.69,105.84,21.27,2.71,34.3,81.89
3dpf,334.11,4.39,6.59,13.51,9.22,100.7,5.81,0,7,35.54
5dpf,58.93,9.01,30.91,52.32,14.93,179.4,17.21,4.14,32.88,181.3
10dpf,223.31,29.08,25.89,44.82,7.29,131.01,8.56,0.51,21.47,44.88
