stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,22.27,0,0,0,0,0,0,0
16hpf,2.58,0,0,0,0,0,0,0
19hpf,5.52,0,0,0,0,0,0,0
24hpf,15.33,0,0,0,0,0,0,0
2dpf,77.31,2.71,0.57,3.39,4.14,2.1,2.83,5.31
3dpf,377.38,0.57,0,0.39,0.73,0,0,0.44
5dpf,15,0.79,0,1.04,6.44,1.02,1.33,2.26
10dpf,92.79,0,0,0,0,0,0,0
