stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,6.4,0,0.7,2.43,1.65,3.86,0,0,1.32
3dpf,12.62,0.37,0,0.56,0.92,7.3,0,0,0
5dpf,1.07,0.69,0.96,0.59,0,3.61,0.42,1.7,1.75
10dpf,6.21,0.62,0,0.41,0,3.04,0,0.38,0
