stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0.69,0.85,0.94,0.58,0,0
3dpf,4.58,0,0.69,0,0,4.89,0,0
5dpf,1.89,0,0,2.44,0,12.2,0.5,0.89
10dpf,24.42,1.99,0,0.66,0,3.65,0,0
