stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0.73,0,0,0.48,0,0.51,0,2.01
3dpf,0,0,0,0,0,0,0.42,0
5dpf,0.9,0.3,0.3,2.34,1.46,0,1.65,10.85
10dpf,3.72,0,0,1.59,0.52,0,0,14.2
