stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.39,0,0,0,3.4,0,0
3dpf,6.91,1.45,0,0,1.4,0,0
5dpf,1.13,0,4.78,0.78,15.66,0.29,1.75
10dpf,46.55,1.96,1.68,0.91,8.94,0.81,0.51
