stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
19hpf,2.35,0,0,0,0,0
2dpf,23.87,0,0.86,0.53,0,0
3dpf,8.67,0.51,0,0,0.91,0
5dpf,5.49,0,0.32,0.62,1.34,0.62
10dpf,1.65,0,0,0,0,0
