stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,19.71,0
12hpf,3.87,0,0,0,1.87,0,2,1.88
14hpf,0,0,0,0,0,0,2.49,0
24hpf,0,0,0,0.87,0,0,0,0
2dpf,5.23,0,0,4.34,2.85,0,1.09,9.89
3dpf,10.14,0,2.65,0,6.18,0.32,1.59,0.39
5dpf,4.35,1.1,2.07,0.75,9.2,0.9,3.25,6.49
10dpf,0.64,0,0.84,0.76,2.49,0,0,2.7
