stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,7.35,0,0,0,0,0,0,0,0
16hpf,18.51,1.7,0,0,0,0,0,0,15.11
19hpf,100.46,0,0,0,1.61,0,0,0,1.64
24hpf,55.82,0.91,1.79,0,6.53,3.56,0,3.64,2.64
2dpf,10.36,0,0,0.79,5.37,9.57,0.48,3.69,1.24
3dpf,7.78,0.38,0,0,1.22,1.69,0,0.35,0
5dpf,2.02,0,0,0.54,0,3.85,0,2.63,0.44
10dpf,4.15,0,0.91,0,0,9.05,0,0,0
