stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.41,2.32,0.71,5.17,0,0.5,1.24
3dpf,5.56,0.69,0,2.08,0.4,0.43,0
5dpf,0,1.71,0,5.42,0,0,1.86
10dpf,0,0,0.62,0.52,0,0,0
