stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,periderm
2dpf,2.79,0,0,0,0.57,0,1.02
3dpf,2.97,0.61,0,0,0.76,0,0
5dpf,0,0,0,1,0.81,0.89,0.67
10dpf,0.55,0,1.84,0,1.66,0,0
