stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0.55,0,1.6,0,0,0
3dpf,1.07,0,0,0.61,0,0,0
5dpf,0,1.61,0.36,0.37,0,0,1.46
10dpf,7.43,0.91,0.41,0.37,0.49,0.38,0
