stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,periderm
14hpf,2.55,0,0,0,0,0,0,0,0
19hpf,2.95,0,0,0,0,0,0,0,0
24hpf,2.55,0,0,0,0,0,5.27,0,0
2dpf,4.88,0,0,1.66,0.54,0,0,0,1.31
3dpf,23.14,0,0,2.27,0.76,0.84,0,0,0.59
5dpf,12.43,0.84,0.65,3.92,0,2.05,0.38,0.43,1.35
10dpf,10.88,0,0,2.86,0,0,0,0,1.67
