stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0.63,0
3dpf,9.84,0,0.43,2.52,0,0
5dpf,1.63,0.91,0,4.44,2.24,0.37
10dpf,10.64,0.51,0,0,0.39,0
