stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
19hpf,0,0,0,0,0,1.66,0,0,0
2dpf,61.51,18.23,22.76,56.52,112.67,47.75,17.62,38.25,31.95
5dpf,0,0,0,0.31,0,0,0,0,0
