stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,4.24,0,0,0
3dpf,0.41,0,0.5,4.66,0,0,0
5dpf,0,0,0.68,1.83,0,1.75,0.8
10dpf,0,1.8,0,0.48,0.51,0,0
