stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.16,0,0,0,0,0,0
3dpf,2.33,0,0,0,2.14,0,0
5dpf,30.86,0.54,0.3,0.93,9.46,0.77,1.3
10dpf,8.6,0,0,0,13.63,0.49,0
