stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,11.36,0,0,0,0,0,0,0,0,0
12hpf,1.82,0,0,0,0,2.12,0,0,2.2,0
14hpf,2.39,0,0,0,0,0,0,0,0,0
16hpf,11.73,0,0,0,1.72,1.65,0,0,2.19,0
19hpf,33.65,0,0,0,0,0,0,0,0,0
24hpf,10.86,0,0,0.81,1.97,0,0,0,1.77,0
2dpf,70.04,0.56,4.1,2.34,26.41,35.6,3.51,0.53,14,11
3dpf,167.41,1.95,2.39,1.87,3.79,31.28,1.42,0,5.71,4.81
5dpf,22.78,1.19,4.04,7.75,1.88,74.69,4.97,1.08,11.11,14.85
10dpf,78.64,2.29,9.05,2.28,1.47,33.85,1.73,0.4,3.05,1.75
