stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,1.88
2dpf,1.9,0,5.71,3.12,12.69,0.5,1.78
3dpf,40.07,0,1.45,1.79,0,0.6,0.79
5dpf,0,2.1,1.09,6.46,0.95,0.71,8.94
10dpf,47.6,0,0.54,0.94,0.6,0,0.79
