stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,942.17,0,0,0,779.75,192.57,0,1668.14,3559.52,74.63
12hpf,2057.41,44.43,3.06,295.11,2900.28,1128.91,0,5442.11,7594.6,234.53
14hpf,686.65,12.18,81.9,268.29,555.65,344.74,2.56,1946.18,2961.44,186.98
16hpf,116.33,67.91,21.68,58.1,66.32,60.75,4.65,1896.09,1147.98,38.79
19hpf,48.53,4.35,1.61,16.76,4.6,15.68,0,814.43,209.41,18.95
24hpf,251.51,0,0,1.21,4.31,19.11,0,425.89,121.03,4.62
2dpf,907.33,3.28,19.96,26.71,80.85,151.81,30.81,19.92,34.28,147.31
3dpf,15251.32,25.9,7.94,18.69,8.92,248.56,2.89,0.42,10.18,210.29
5dpf,240.24,9.45,17.68,31.23,16.51,177.5,16.67,21.68,26.71,134.42
10dpf,1792.32,12.39,7.81,10.29,8.73,47.8,0.6,3.98,6.36,37.23
