stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,52.07,0,0,0,19.93,0,0,0,0,177.37
12hpf,505.26,31.93,50.44,23.25,242.68,32.98,0,27.09,366.49,639.98
14hpf,148.64,5.26,47.86,21.15,47.47,19.51,2.42,2.4,64.13,351.27
16hpf,701.43,70.62,56.82,51,202.02,110.61,33.23,6.58,186.08,573.73
19hpf,659.52,18.18,14.78,19.26,62.02,36.35,7.57,0,57.42,289.7
24hpf,1086.5,25.9,136.39,14.7,159.6,88.37,46.12,2.31,466.99,254.32
2dpf,584.65,39.34,74.56,41.86,213.93,393.52,75.48,3.87,203.59,185.4
3dpf,1273.25,51.7,25.21,48.5,26.11,281.46,19.31,0,39.86,77.43
5dpf,186.76,23.02,136.39,125.34,56.14,566.34,49,18.35,181.16,364.47
10dpf,820.69,67.25,91.95,108.06,43.11,760.82,34.9,0,131.59,105.32
