stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,8.48,0,8.52
12hpf,2.36,0,0,0,555.45,111.01,0,86.81,318.45,187.16
14hpf,16.28,0,0,2.57,356.25,78.6,0,125.03,237.05,239.38
16hpf,6.63,5.05,2.03,0,605.97,59.26,0,131.02,85.33,64.54
19hpf,0,0,0,0,97,27.61,0,107.03,8.77,42.08
24hpf,4.9,4.82,0,0,154.34,73.29,0,6.13,79.48,136.94
2dpf,67.08,1.38,10.5,4.51,445.52,726.47,7.11,0.48,568.6,638.94
3dpf,41.07,2.58,0.39,3.66,17.23,938.82,0,0,330.97,215.59
5dpf,26.64,5.24,10.76,10.61,89.59,1890.29,5.06,8.72,1414.22,1145.46
10dpf,61.41,10.8,2.2,25.29,74.29,2187.18,0.53,0,373.26,382.72
