stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,243.8,61.76,0,0,81.37,8.96,0,64.13,148.77,30.15
12hpf,778.92,245.41,0,67.95,114.23,20.54,2.92,164.66,145.96,352.18
14hpf,1195.89,42.56,46.5,96.91,51.74,5.28,15.94,74.85,216.35,632.98
16hpf,466.16,41.32,81.23,148.99,78.1,9.39,9.88,128.3,446.49,629.87
19hpf,212.66,3.94,1.57,101.34,31.23,4.3,6.08,67.24,114.04,394.21
24hpf,120.85,7.64,36.09,73.62,183.8,12.59,1.79,35.01,193.39,162.98
2dpf,579.95,6.41,26.2,89.74,201.75,214.5,17.67,47.08,75.36,816.74
3dpf,2978.01,17.63,21.74,31.86,20.16,264.65,2.17,0,11.23,266.16
5dpf,112.47,31.97,96.16,62.64,21.21,286.44,14.59,40.99,36.44,1764.07
10dpf,907.07,25.57,31.59,29.6,32.37,145.93,7.24,0.4,5.44,523.11
