stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,3.38,0,0,0,0,0,0,0
24hpf,4.9,0,0,0,0,0,0,0
2dpf,52.4,1.11,1.07,5.59,5.43,0,0.64,3.29
3dpf,24.32,0,2.53,0,4.67,0,0,2.91
5dpf,114.81,1.1,5.25,0.31,8.88,0,2.57,2.64
10dpf,25.87,0,3.67,0,2.91,0.48,2.34,2.48
