stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,0,0,2.06,8.67
14hpf,0,0,0,0,2.82,0,0,0,17.96,137.82
16hpf,17.32,0,0,0,6.22,0,0,3.15,30.56,140.09
19hpf,18.76,0,0,0,0,0,0,0,0,0
24hpf,52.63,0,1.03,0,0,0,0,0,3.07,0
2dpf,50.72,0,0,1.86,48.04,35.13,5.88,0,60.57,2.98
3dpf,37.21,0.32,0.63,1.57,0.88,113.56,0,0,47.84,1.48
5dpf,39.05,1.16,4.33,2.39,15.92,269.03,2.71,0,235.58,14.65
10dpf,44.91,0,15.31,8.93,3.85,124.59,0,0,103,5.72
