stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10.47,10.13,0,0,0,0,0,0,0,0
12hpf,2.21,1.98,0,0,6.06,1.78,0,0,0,6.16
14hpf,4.66,0,2.78,0,18.66,5.36,0,0,2.86,11.41
16hpf,13.58,0,1.83,0,22.71,4.52,11.77,0,16.26,16.75
19hpf,74.31,0,0,0,10.26,0,12.62,5.24,2.15,12.05
24hpf,51.12,0,0,2.59,10.32,3,3.1,1.13,9.64,28.26
2dpf,220.06,1.65,6.46,33.11,65.22,137.01,20.18,23.4,38.67,93.88
3dpf,603.33,1.85,4.99,9.24,15.38,157.62,4.5,0,9.62,16.8
5dpf,132.97,6.87,9.8,40.41,15.36,204.33,19.13,5.56,39.9,81.8
10dpf,500.33,8.13,10.31,20.23,3.42,75.85,5.61,0,6.86,14.6
