stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,1.43,0
2dpf,0.54,0,2.3,2.41,0,0
3dpf,2.17,6.61,2.48,5.51,0,0
5dpf,7.06,4.71,0.35,12.53,2.11,0.47
10dpf,3.12,50.05,1.17,5.52,0,0
