stage,central_nervous_system,endoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0.88,0.66,0.94,0
3dpf,0,0,0,0.38,0,0
5dpf,0,0,0,3.22,0,0.67
10dpf,0.67,0.94,0,0,0,0
