stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,1.37,0,0,0.92,0
2dpf,0,1.46,0,1.33,1.87,0
3dpf,1.15,0,2.27,0.76,0.31,0
5dpf,0.76,0,4.82,0,2.44,0
10dpf,0,0,0.96,0,1.49,0.45
