stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,11.96,0,0,0,8.46,0,0,0,17.49,0
12hpf,13.19,0,1.97,0,1.85,0,0,1.76,3.66,5.67
14hpf,28.25,0,0,0,0,0,0,0,4.88,0
16hpf,56.52,0,0,2.1,4.07,1.69,0,0,1.83,3.34
19hpf,409.52,0,0,0,0,0,1.79,0,0,5.82
24hpf,977.04,0,4.68,2.4,21.87,10.09,41.72,0,18.38,17.13
2dpf,2639.99,5.5,23.95,28.41,144.45,350.91,126.42,5.5,131.78,86.9
3dpf,5191.16,13.81,5.96,8.79,28.9,410.45,70.52,0,79.59,18.87
5dpf,1933.59,21.72,43.57,73.13,58.75,849.48,138.62,14.53,218.92,141.7
10dpf,3015.42,8.74,21.24,22.83,22.05,511.08,69.62,0.4,137.39,9.94
