stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0,1.1,0,1.07,0
3dpf,44.47,0,0,0,0.98,0,0,0
5dpf,1.47,0,1.27,0.78,9.38,0.82,0.51,0.67
10dpf,54.96,0.45,0.41,0,2.19,0.46,0,0.55
