stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,3.52,0,0,0,0
2dpf,0,0,28.22,0,2.35,0.93,0.92
3dpf,1.33,0,7.66,0,5.18,0.39,0
5dpf,0,3.16,29.18,0.63,3.72,0,0.74
10dpf,0,0,19.85,0,0.5,0.48,0
