stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0,0,0.77,0,0.66,0
3dpf,5.48,0,0.37,0.42,25.98,0.39,0,0
5dpf,0,0,0,0.39,69.99,5.18,0,0.64
10dpf,26.68,0.85,0,0,6,0,0,0
