stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,5.19,0,0,0,1.76,0.48,1.62,0
3dpf,97.41,0.68,0,0.62,0,0.47,0,0.32
5dpf,2.36,0,0,1.91,0,2.55,0.76,4.46
10dpf,43.33,0,0.39,0,0,0.99,0,0
