stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,10048.94,270.8,73.53,0,2223.97,143.49,0,357.06,4890.12,3947.82
12hpf,9397.81,369.71,150.74,300.3,2904.07,482.11,21.62,666.2,5164.25,3147.61
14hpf,6992.12,135.5,455.77,610.9,1648.19,603.93,116.47,206.98,2927.35,2630.55
16hpf,3494.85,195.78,231.28,308.98,1317.27,443.1,96.75,197.38,1584.49,1412.35
19hpf,4959.71,48.57,36.23,181.12,669.02,203.68,154.02,41.83,485.19,1175.09
24hpf,3365.35,39.85,244.68,192.7,903.02,321.31,93.53,17.77,470.74,540.74
2dpf,2464.89,37.65,168.67,348.58,1223.14,1657.55,258.21,25.59,477.92,712.41
3dpf,5514.47,85.61,86.59,152.62,148.5,1722.59,67.87,0.36,115.27,324.83
5dpf,517.44,92.72,276.16,346.96,143.01,1582.1,122.55,78.01,236.03,1002.43
10dpf,3777.47,258.81,355.34,303.81,130.46,1680.1,122.98,7.43,187.03,333.05
