stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,18.3,0.58,0.57,0.86,9.82,0,0,0,5.74
3dpf,36.11,0,0,0.51,7.45,0,0,0.3,0.62
5dpf,1.61,0,2.26,0,8.34,4.42,0.31,12.08,7.24
10dpf,14.91,0,0,0,4.12,1.6,0,0.95,1.66
