stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,1.33,0,0,0.89,10.08,0
2dpf,45.49,1.15,4.74,8.54,26.14,6.34,0,36.01,17.53
3dpf,3.82,0,0,0,1.44,0.42,0,1.72,0.53
5dpf,0.88,0,1.67,0,3.37,0,0,2.14,0.57
10dpf,4.18,0,0,0,1.1,0,0,1.27,0
