stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,7.81,0.48,0.76,1.15,0
3dpf,21.13,0.83,0.3,0,0.39
5dpf,17.49,3.4,2.18,5.43,4.32
10dpf,41.28,0,0,0.95,3.09
