stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.65,0,0,0,5.85,0,0.94,3.05
3dpf,5.13,0,0,0,0.43,1.23,0,0.59
5dpf,0.84,0.99,0,0.83,0,4.66,0,1.13
10dpf,6.44,0,0.49,0,0,4.46,0,0.45
