stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,3.83,0,0,0,0,0,0,0
14hpf,4.74,0,0,0,0,0,0,0
19hpf,1.61,0,0,0,0,0,0,0
24hpf,6.35,0,0,0,0,0,0,0
2dpf,17.29,0,0,0,1.5,0.64,0.63,0.96
3dpf,101.8,0.54,0,1.99,5.2,0,0,0
5dpf,5.76,0,0,0.61,4.63,1.2,0.78,2.13
10dpf,57.28,0,0.63,0,2.64,0,0,0
