stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
24hpf,0,0,0,1.18,0,0
2dpf,0,1.37,1.77,0,1.03,0.52
3dpf,7.42,1.02,0.42,0,2.56,0.3
5dpf,0,5.31,1.88,0,0.34,1.35
10dpf,0.5,2.72,0,0,0.48,1.08
