stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,152.09,0,0.64,1.51,1.7,0.68,10.16
3dpf,47.79,0,0,3.94,0,0,2.77
5dpf,45.66,1.79,0,5.28,0.68,1.2,8.58
10dpf,19.2,0,0,0.73,0,0,0.92
