stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0,1.18,0,0,1.03,21.16
3dpf,0.87,1.61,0,0.83,0.46,6.14
5dpf,0,51.82,1.01,0,3.06,21.02
10dpf,1.97,46.97,0,0,1.01,7.56
