stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
10hpf,0,0,0,0,0,0,0,8.8
12hpf,0,0,0,0,0,0,0,12.62
24hpf,0,0,0,0,0,0,0,0.83
2dpf,5.4,2.27,1.8,2.71,0.94,0.6,0,36.57
3dpf,3.49,2.77,0.29,0,1.28,13.33,0,9.41
5dpf,1.88,2.28,0.69,2.63,11.99,12.28,1.13,55.76
10dpf,4.52,2.22,0.96,1.03,5.67,5.54,0,3.32
