stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
19hpf,1.7,0,0,0,0,0,0,0,0
24hpf,3.21,0,0,0,0,0,0,0,0.9
2dpf,42.76,0,3.32,1.46,11.23,0.67,0,1.24,0.77
3dpf,232.81,0.46,0.43,0.48,15.78,0.7,0,0.55,0.92
5dpf,8.71,0.7,2.65,3.16,16.23,2.57,0.93,3.57,3.11
10dpf,91.29,0,1.29,0.86,5.23,0.57,0,0,1.43
