stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,1.79,0,0,0,0,0
2dpf,5.5,0,0,0.81,0,2.91,0,1.42
3dpf,74.36,0,0,2.47,0.32,11.39,0,0.32
5dpf,1.84,0,0,0.76,2.27,8.96,0.61,8.18
10dpf,50.14,1.12,0.62,0.42,1.13,9.41,2.2,0
