stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,2.16,0,0,0.53,0.68,0,0,2.03,2.14
3dpf,3.59,0,0,0,10.86,0,0,0.6,0.71
5dpf,1.38,0.61,3.33,0.98,9.48,0.3,0.37,0,1.28
10dpf,1.19,0.43,1.25,0,4.74,0,0,0,0
