stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,periderm
19hpf,0,0,0,0,3.84,0,1.54
24hpf,0.85,0,0,0,30.47,0.84,0
2dpf,4.06,0,0,0.5,4.29,1.31,4.86
3dpf,3.03,0,0,1.83,45.44,0,0
5dpf,1.24,0.46,1.77,0,3.33,1.03,2.41
10dpf,2.04,1.06,0.53,0,10.77,0,0
