stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,270.24,0,0,0,0,0,0,0,0,0
12hpf,523.07,4.32,0,0,0,0,0,18.64,2.33,3.7
14hpf,187.21,0,0,0,2.7,0,0,12.05,0,126.58
16hpf,95.24,22.24,0,0,0,0,0,6.44,14.03,126.25
19hpf,230.4,0,0,0,0,0,0,3.73,3.5,145.58
24hpf,100.83,0,0,0,0,0,0,0,1.1,17.17
2dpf,232.08,0,0.87,0.85,6.97,6.87,2.02,1.64,0.62,71.44
3dpf,130.99,1.26,0,0,0,19.99,0,0,0,21.02
5dpf,179.43,2.01,1.16,1.68,0,2.42,0.77,0.8,0.63,89.28
10dpf,76.58,0.91,0,0,0,7.37,0,0,0,17.91
