stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0.95,0,0,0,0,0
2dpf,11.22,0,29.49,0.94,2.91,0.81,0.5,4.41
3dpf,169.65,0.6,9.58,0,0,0.38,0,0
5dpf,9.53,0.83,9.01,0.69,0,13.81,0.75,5.45
10dpf,177.02,2.65,39.75,0,0,1.15,1.83,0.45
