stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,0.87,0,0,2.45,0,1.28,0,0,1.98
3dpf,3.73,0,0.61,0,0,2.77,0,0,0
5dpf,0,0.53,1.59,0,1.28,7.72,0.68,0.7,4.63
10dpf,0.39,0,1.58,0,0,3.64,0,1.07,0
