stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0.83
2dpf,12.64,0,0.81,1,0.65,1.25,26.41
3dpf,9.39,1.06,0.42,0.9,6.03,0.65,97.84
5dpf,3.87,7.96,1.11,1.48,10.36,0.8,177.61
10dpf,10.78,7.91,0,0.91,2.54,1.37,59.91
