stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.51,0.56,0.58,2.18,0,1.99,0.69
3dpf,2.32,0,0,1.37,0,0,0
5dpf,2.04,0,0,1.86,0.58,0.66,2.44
10dpf,4.23,0.43,0.64,0.48,0.93,0,0
