stage,central_nervous_system,hematopoietic_system,mesenchyme,periderm
24hpf,1.57,0,0,0
2dpf,8.63,0,0.65,0
3dpf,0,0,1.25,0
5dpf,4.63,0.56,0.8,0.66
10dpf,1.84,0,0,0
