stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,2.03,0,0,0,0,0,0,0,0
16hpf,0,0,0,1.81,0,0,0,0,0
2dpf,6.54,0,0,35.08,18.49,3.02,0.49,2.18,0
3dpf,22.3,0,0,13.94,54.07,0,0,0,0
5dpf,0.59,1.03,0.35,6.16,43.68,0.85,2.12,0,0.78
10dpf,11.43,0,0,0,14.18,0,0,0,0
