stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,6.24,0,0,0.59,0,2.3,1.82
3dpf,12.05,0,0,1.21,0,0,0
5dpf,1.63,1.17,0.65,0,3.1,0.49,1.42
10dpf,7.01,0.87,0.54,0,2.27,0,0
