stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,9.94,1.87,4,6,7.1,2.07,4.48,2.44
3dpf,71.63,0,0,0,8.19,0.54,0,0.49
5dpf,2.11,0,1.33,0,2.29,0,0.86,1.83
10dpf,20.71,0,0,0,0.62,0,0,0.9
