stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,2.16,0,0,0,0,0,0,0,0
24hpf,1.88,0,0,0,0,5.68,0,0,0
2dpf,8,0,0,1.89,0,11.36,0,0,0
3dpf,248.48,0.47,0,0.42,1.3,20.55,0,1.21,0.39
5dpf,14.02,0,7.05,3.4,2.13,11.48,0.99,2.42,1.11
10dpf,114.66,4.62,15.23,2.61,0,16.66,0,0.79,0
