stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,1.67,0,0,0,0,0,1.63
19hpf,0,0,0,0,0,0,0,3.64
24hpf,0,0,0.89,0,0,0,0,5.3
2dpf,7.56,0,3.72,3.56,0.61,0.53,0,132.64
3dpf,2.45,0,2.61,2.65,0,0.84,0,31.92
5dpf,2.52,1.74,20.06,1.47,0.75,8.23,0.59,205.34
10dpf,5.83,0.56,5.84,1.11,0,0,1.44,56.68
