stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,5.79,0,0,2,1.91,0
3dpf,5.3,0.41,0.31,0,0.53,1.05,0,0.66
5dpf,2.36,0,140.82,0.72,1.14,6.15,0.68,0.53
10dpf,13.42,0.37,413.03,0,0,2.66,1.91,4.3
