stage,central_nervous_system,endoderm,hematopoietic_system,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5.55,0,1.02,1.01,0,0,1.84
3dpf,110.56,0,0,0.83,0,0,0
5dpf,2.22,0,0,3.93,0.78,0.37,1.44
10dpf,81.12,1.87,0,3.87,0,0.87,2.82
